area_feasible,area_alone,proportion,convex,feasibility,distance,detection,parameter,vero_model,trcy_model,environment
5900.520872522223,9144.963278760251,0.6452208382538344,0,0,-10.905791056970505,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5930.309878118359,9144.963278760251,0.6484782603656676,0,0,-11.981881580989402,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5926.169690135055,9144.963278760251,0.648025531594966,0,0,-11.313447057977962,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5905.90604170513,9144.963278760251,0.6458097054825759,0,0,-11.312146169001707,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5893.815901650617,9144.963278760251,0.6444876509607614,0,0,-11.738622520877149,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5908.768475527619,9144.963278760251,0.646122712078145,0,0,-11.65054592648858,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.499357296016,9144.963278760251,0.6471867821538552,0,0,-11.288139110143591,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5922.512111994518,9144.963278760251,0.647625576119034,0,0,-11.203966339674082,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5923.990057141916,9144.963278760251,0.647787189140579,0,0,-11.068794443917,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5885.121335406292,9144.963278760251,0.6435369017910497,0,0,-11.552342707273485,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5923.338921295961,9144.963278760251,0.6477159875593252,0,0,-11.416918396782432,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5923.584893046031,9144.963278760251,0.6477428845235417,0,0,-10.964753299060199,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5922.60964316512,9144.963278760251,0.6476362411340406,0,0,-11.449917579296551,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5941.057649543167,9144.963278760251,0.649653527132432,0,0,-10.980858220248239,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5920.3731321086325,9144.963278760251,0.6473916790742145,0,0,-11.16903048576943,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5920.059170448692,9144.963278760251,0.6473573474262494,0,0,-11.029357211734549,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5909.694693468674,9144.963278760251,0.6462239938343229,0,0,-11.134556905473687,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5898.817687032368,9144.963278760251,0.6450345952435632,0,0,-11.283579451063256,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5917.390291184019,9144.963278760251,0.6470655059848657,0,0,-10.695034175390152,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5892.211835765218,9144.963278760251,0.6443122466604375,0,0,-11.488803348930405,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5916.906549329456,9144.963278760251,0.6470126089048209,0,0,-11.40069607457705,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5885.885160015021,9144.963278760251,0.6436204258671391,0,0,-11.384863523212648,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5892.6142710221675,9144.963278760251,0.6443562528794546,0,0,-11.718431567107487,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5899.608602183593,9144.963278760251,0.6451210816653362,0,0,-11.471449258678751,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5913.39896836183,9144.963278760251,0.6466290555912968,0,0,-11.390924219739418,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5905.956241624777,9144.963278760251,0.645815194834268,0,0,-10.974304842606466,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5910.068009371568,9144.963278760251,0.6462648158574973,0,0,-11.302303915359259,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5902.9003898540395,9144.963278760251,0.6454810380227436,0,0,-11.140004496622163,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5914.881063808925,9144.963278760251,0.6467911224473264,0,0,-11.180601793527458,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5911.798242287156,9144.963278760251,0.6464540164986422,0,0,-11.643584706562667,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5910.883828968379,9144.963278760251,0.6463540255756713,0,0,-11.24981041803669,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5907.016427544289,9144.963278760251,0.6459311259634802,0,0,-11.099626030402453,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5912.726845115749,9144.963278760251,0.6465555590418199,0,0,-10.89045558446039,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5928.321007451898,9144.963278760251,0.6482607777355207,0,0,-10.945810411387248,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5903.102303257139,9144.963278760251,0.6455031172150755,0,0,-11.114687524012126,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5916.075828211474,9144.963278760251,0.6469217697081332,0,0,-11.10770941456983,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5916.159521479126,9144.963278760251,0.6469309215510768,0,0,-10.932595356028823,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5911.1689610637695,9144.963278760251,0.6463852047162211,0,0,-11.192160923840099,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5882.60825623779,9144.963278760251,0.6432620970606318,0,0,-11.371033493062596,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5895.041538126785,9144.963278760251,0.6446216740769629,0,0,-11.454873313982835,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5912.582305574015,9144.963278760251,0.6465397536703462,0,0,-11.384062893258147,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5930.26442962266,9144.963278760251,0.6484732905812831,0,0,-11.205580473627078,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5906.024583245032,9144.963278760251,0.6458226679774803,0,0,-11.702462898360494,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5902.682184797189,9144.963278760251,0.645457177341164,0,0,-10.835687727850072,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.010159470625,9144.963278760251,0.6471332884644352,0,0,-11.129722159236904,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5906.783630867004,9144.963278760251,0.6459056696909738,0,0,-11.243739497269454,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5901.556796370034,9144.963278760251,0.6453341163301081,0,0,-11.594205117320296,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5892.675589699724,9144.963278760251,0.644362958065215,0,0,-11.434735060015218,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5900.358262065067,9144.963278760251,0.6452030568311868,0,0,-11.447302951804435,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5931.307464792739,9144.963278760251,0.6485873462792979,0,0,-11.317570987989681,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5909.476469339067,9144.963278760251,0.6462001310671411,0,0,-11.116682498323005,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.543462872779,9144.963278760251,0.6471916050903087,0,0,-11.11461620841231,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5919.4321056735225,9144.963278760251,0.6472887780120204,0,0,-11.149468076530571,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5914.999276631742,9144.963278760251,0.6468040489970799,0,0,-10.17701600121487,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5891.973437583535,9144.963278760251,0.6442861778644876,0,0,-11.324269539781476,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5916.091932404108,9144.963278760251,0.6469235306985432,0,0,-10.295811751049994,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5899.545561609813,9144.963278760251,0.6451141881905503,0,0,-11.610715421582928,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5924.889408837731,9144.963278760251,0.6478855330779356,0,0,-11.321477089390603,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.9748555553215,9144.963278760251,0.6472387777983221,0,0,-10.872389673506644,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5911.384347706227,9144.963278760251,0.6464087572047214,0,0,-11.807973108645582,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5922.780861472984,9144.963278760251,0.6476549638235303,0,0,-11.09208124805058,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5888.735037521628,9144.963278760251,0.643932059431948,0,0,-11.032051824864718,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5929.8719401348035,9144.963278760251,0.6484303719302298,0,0,-10.997158016220164,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.798735809607,9144.963278760251,0.647219519137533,0,0,-11.147220994877916,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5894.891295679161,9144.963278760251,0.6446052450938119,0,0,-11.278786829270121,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5887.563564033995,9144.963278760251,0.6438039590282696,0,0,-11.33868983306286,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5932.954892727059,9144.963278760251,0.6487674922114468,0,0,-11.692577020493493,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5912.62522960254,9144.963278760251,0.6465444474047239,0,0,-11.261910872126833,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5914.058639550495,9144.963278760251,0.6467011905106569,0,0,-11.325719039318248,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5921.713439406274,9144.963278760251,0.6475382414229944,0,0,-11.303026699782254,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5878.921370674713,9144.963278760251,0.6428589368236038,0,0,-11.34669209024059,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5907.991883596954,9144.963278760251,0.6460377918978236,0,0,-10.813768100383314,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5889.079660613753,9144.963278760251,0.6439697439017069,0,0,-11.632480773493054,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5898.3148565070205,9144.963278760251,0.6449796108209888,0,0,-11.289260897510154,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5942.187813566308,9144.963278760251,0.6497771103540033,0,0,-10.703075872250432,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5931.953750221563,9144.963278760251,0.6486580174683584,0,0,-11.422296285591898,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5904.158552003353,9144.963278760251,0.6456186178151344,0,0,-11.283109980110249,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5901.51826499684,9144.963278760251,0.6453299029317575,0,0,-11.019466635250996,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5932.214682458679,9144.963278760251,0.6486865503589958,0,0,-11.39605273561968,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5923.334395405604,9144.963278760251,0.647715492654073,0,0,-10.879907116184263,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5903.238157481301,9144.963278760251,0.6455179728487199,0,0,-11.156058585360597,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5911.057305730945,9144.963278760251,0.6463729952267545,0,0,-11.165500692976687,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5906.3092849712075,9144.963278760251,0.645853800057238,0,0,-11.242122570393091,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5927.884480910254,9144.963278760251,0.6482130436409883,0,0,-11.110729424031796,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5904.495967546517,9144.963278760251,0.6456555141407815,0,0,-11.542929571362635,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5912.416050109013,9144.963278760251,0.6465215736667821,0,0,-11.405573062001917,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5920.487817928926,9144.963278760251,0.647404219946911,0,0,-11.574912066253878,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5906.793187650679,9144.963278760251,0.6459067147234561,0,0,-11.25668562519558,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5902.111023762439,9144.963278760251,0.6453947209903468,0,0,-10.919214548467165,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5914.661772281174,9144.963278760251,0.6467671429603601,0,0,-10.81177584642382,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5940.760990503894,9144.963278760251,0.649621087522755,0,0,-11.480449892612492,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5905.5194317528885,9144.963278760251,0.6457674297576269,0,0,-11.135721735485198,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5906.391348119947,9144.963278760251,0.6458627736469877,0,0,-11.00450895311148,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5922.007613162863,9144.963278760251,0.6475704092674812,0,0,-11.070673499003085,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5933.348078918206,9144.963278760251,0.6488104870468728,0,0,-10.945078757484984,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5910.012943796021,9144.963278760251,0.6462587944472555,0,0,-11.538409594347357,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5917.024004136246,9144.963278760251,0.6470254525656657,0,0,-11.260333592791786,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5900.367688867515,9144.963278760251,0.6452040876502466,0,0,-11.499867422963924,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.198000408168,9144.963278760251,0.6471538288353276,0,0,-11.293873320397232,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5923.384044190064,9144.963278760251,0.6477209217392369,0,0,-11.233689291287208,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5913.814445878811,9144.963278760251,0.6466744879789746,0,0,-11.1356725937697,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5920.567113614403,9144.963278760251,0.6474128909150778,0,0,-11.48448034333417,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5891.64175850278,9144.963278760251,0.644249908819917,0,0,-11.642099484133382,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5898.156759094486,9144.963278760251,0.6449623228989146,0,0,-11.737841067953145,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5920.323947398817,9144.963278760251,0.64738630073552506,0,0,-11.154143670790926,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5909.267484788934,9144.963278760251,0.6461772786462223,0,0,-11.295352172980216,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5924.667936802166,9144.963278760251,0.6478613151528533,0,0,-10.827573617357054,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5911.322728156628,9144.963278760251,0.64640201911866,0,0,-11.286718644759873,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5901.579898308571,9144.963278760251,0.6453366425227052,0,0,-11.361271574882313,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5930.802831978106,9144.963278760251,0.6485321647767319,0,0,-11.497893080379166,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5892.577498956262,9144.963278760251,0.6443522318610225,0,0,-11.649990242526119,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5888.803934472215,9144.963278760251,0.6439395933004269,0,0,-11.181450982427544,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5906.979752836576,9144.963278760251,0.6459271155911479,0,0,-11.334029925355733,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5926.347116212106,9144.963278760251,0.648044933102839,0,0,-11.231730647916226,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5913.200745284542,9144.963278760251,0.6466073799353924,0,0,-11.607424363950205,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.655884683007,9144.963278760251,0.6472038983939339,0,0,-11.020421807242549,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5929.49742931101,9144.963278760251,0.6483894192426817,0,0,-11.13380172971068,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5904.1721333668,9144.963278760251,0.6456201029346513,0,0,-11.440065112052803,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5909.862189882644,9144.963278760251,0.6462423095354214,0,0,-11.519316654994961,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5909.562179629824,9144.963278760251,0.6462095034711787,0,0,-11.2137146779284,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5920.511866263195,9144.963278760251,0.647406849627702,0,0,-11.245115483414958,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5900.992227154284,9144.963278760251,0.645272380793448,0,0,-11.16787609086836,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5929.2018925811,9144.963278760251,0.6483571023573208,0,0,-10.476687073256969,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5906.7730081132695,9144.963278760251,0.6459045080948678,0,0,-11.318570373602437,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5908.131139780924,9144.963278760251,0.646053019535128,0,0,-11.161118534969907,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5901.241199373704,9144.963278760251,0.6452996058584188,0,0,-10.893050140655852,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5917.088553652088,9144.963278760251,0.6470325110429799,0,0,-11.06178607621946,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5920.19519724216,9144.963278760251,0.6473722219303147,0,0,-11.26142665793094,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5923.550435685853,9144.963278760251,0.6477391166177418,0,0,-11.498757633498133,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.245135192232,9144.963278760251,0.6471589830150248,0,0,-10.692803844440364,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5913.882210447026,9144.963278760251,0.6466818980216561,0,0,-11.391041776069374,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5915.328257313858,9144.963278760251,0.6468400229722712,0,0,-11.468361056932165,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5901.488105723833,9144.963278760251,0.6453266050209745,0,0,-11.227545276780106,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5911.239776035574,9144.963278760251,0.6463929483199564,0,0,-11.466778904932463,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5898.841027588759,9144.963278760251,0.6450371475289776,0,0,-11.80856784669098,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5911.6453728970355,9144.963278760251,0.6464373002598273,0,0,-10.89948086031561,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5932.628486181036,9144.963278760251,0.6487317997175491,0,0,-10.84641657302643,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5928.004339320489,9144.963278760251,0.6482261501354138,0,0,-11.342193371688271,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5901.273125046416,9144.963278760251,0.6453030969246745,0,0,-11.259167787415075,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5933.210051592499,9144.963278760251,0.6487953937849866,0,0,-11.286810266054182,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5879.3791895219,9144.963278760251,0.6429089992277088,0,0,-11.099405428799663,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5929.556997476952,9144.963278760251,0.6483959330103292,0,0,-11.0355246267496,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5930.410276987404,9144.963278760251,0.648489238962955,0,0,-11.235823649640794,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5875.165484002384,9144.963278760251,0.6424482313283666,0,0,-10.320971156172057,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5935.559728250049,9144.963278760251,0.6490523304818246,0,0,-11.113932985889802,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5915.319314179914,9144.963278760251,0.6468390450422707,0,0,-10.786299740271042,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5926.561616829864,9144.963278760251,0.6480683887047063,0,0,-11.252477657761498,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5886.200273859024,9144.963278760251,0.6436548835062128,0,0,-10.983819650740696,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5895.907759211494,9144.963278760251,0.644716395188279,0,0,-11.289741923419589,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5873.526181993578,9144.963278760251,0.6422689739646313,0,0,-11.033274900881178,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5922.541674960068,9144.963278760251,0.6476288088237097,0,0,-10.820487429325398,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5925.250331988116,9144.963278760251,0.6479249999559736,0,0,-10.397620792039778,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5897.5284145718815,9144.963278760251,0.6448936135445464,0,0,-10.914699829136566,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5940.821696021798,9144.963278760251,0.6496277256596238,0,0,-11.500301610222373,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5905.563437255181,9144.963278760251,0.6457722417509562,0,0,-11.703040268301734,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5931.314284300173,9144.963278760251,0.6485880919911424,0,0,-11.608488662747725,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5924.509202942162,9144.963278760251,0.6478439576353691,0,0,-10.984960225312108,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5905.214300453664,9144.963278760251,0.6457340637079312,0,0,-10.964060432834945,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5894.2483690163635,9144.963278760251,0.6445349411851794,0,0,-11.542406071916039,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5906.689895957708,9144.963278760251,0.6458954197964212,0,0,-12.404517344129838,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5910.5132415893395,9144.963278760251,0.646313501916063,0,0,-11.782164098681182,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5919.253889360691,9144.963278760251,0.6472692900920146,0,0,-11.502565378452184,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5926.141823828068,9144.963278760251,0.6480224844195823,0,0,-11.449492183970527,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5917.498771939235,9144.963278760251,0.647077368334873,0,0,-10.889908456345434,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5919.518843172345,9144.963278760251,0.6472982627410652,0,0,-10.73072690944471,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5903.324262830503,9144.963278760251,0.6455273884523236,0,0,-10.567116777426758,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5929.4660377944765,9144.963278760251,0.6483859865863029,0,0,-11.050700114445053,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5943.728631578599,9144.963278760251,0.6499455985113991,0,0,-11.17326938292753,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5887.2828806413945,9144.963278760251,0.6437732663525262,0,0,-10.952692027424757,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5899.178148225485,9144.963278760251,0.6450740116066617,0,0,-11.380635129124707,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5908.4941087678735,9144.963278760251,0.6460927101250062,0,0,-11.311790508899582,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5923.807557252746,9144.963278760251,0.6477672328123131,0,0,-11.498061286409946,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.5112167209445,9144.963278760251,0.6471880789797217,0,0,-10.980123145429262,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5914.1684024233,9144.963278760251,0.6467131930599793,0,0,-10.981010961611023,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5905.800375725967,9144.963278760251,0.6457981509277961,0,0,-11.285914139956823,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5892.224047020866,9144.963278760251,0.6443135819589265,0,0,-11.400194380659961,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5884.717034467769,9144.963278760251,0.6434926915601062,0,0,-11.0390403614783,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5929.880205367605,9144.963278760251,0.648431275731869,0,0,-10.789467309239111,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5942.618421521071,9144.963278760251,0.6498241972521829,0,0,-10.471073045491451,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5886.386382035587,9144.963278760251,0.6436752344000207,0,0,-11.20795255169164,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5934.870885759287,9144.963278760251,0.6489770056861132,0,0,-10.927264715303593,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5920.334131828606,9144.963278760251,0.6473874144009907,0,0,-11.063289868514783,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5945.805406701733,9144.963278760251,0.6501726934772103,0,0,-10.954705557030996,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5879.435168874975,9144.963278760251,0.64291512055935,0,0,-11.368191023032512,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5913.741632713891,9144.963278760251,0.6466665258732012,0,0,-11.553774474660486,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5915.799579775148,9144.963278760251,0.6468915619940172,0,0,-11.07729056258631,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5912.6354463002735,9144.963278760251,0.6465455645986834,0,0,-10.849648118106849,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5924.6308554053285,9144.963278760251,0.6478572603091424,0,0,-11.008703104248372,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5909.015811832103,9144.963278760251,0.6461497582561279,0,0,-11.363559392765449,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5890.318511323498,9144.963278760251,0.6441052119918437,0,0,-11.650346801448874,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5908.086010965816,9144.963278760251,0.6460480847077554,0,0,-11.083991481224128,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5921.685896432298,9144.963278760251,0.6475352296040142,0,0,-11.295096732525023,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5915.340065595217,9144.963278760251,0.6468413142055982,0,0,-11.138499777606558,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5923.359844325461,9144.963278760251,0.6477182754886326,0,0,-10.833422292656207,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5918.9660737340755,9144.963278760251,0.6472378175078345,0,0,-11.56024162159171,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5896.091601541555,9144.963278760251,0.6447364983122017,0,0,-10.67111826455162,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5910.648805030277,9144.963278760251,0.6463283257526171,0,0,-11.019817763654224,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5913.232299852981,9144.963278760251,0.6466108304214663,0,0,-10.567792984252478,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5904.809031357969,9144.963278760251,0.6456897476091846,0,0,-11.638458554691242,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5917.828316856315,9144.963278760251,0.6471134040090506,0,0,-11.044775249799123,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5913.501159993144,9144.963278760251,0.6466402302267982,0,0,-10.784327000428773,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5940.05578841323,9144.963278760251,0.6495439738078972,0,0,-11.264178842878279,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5910.140953989824,9144.963278760251,0.6462727923376681,0,0,-11.402977138650614,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5914.199884403131,9144.963278760251,0.6467166356085027,0,0,-11.452199533606759,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5914.812170295453,9144.963278760251,0.6467835889546953,0,0,-11.263978476629386,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5926.309795563432,9144.963278760251,0.6480408520969851,0,0,-11.591263639981689,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5906.564368167143,9144.963278760251,0.6458816933563317,0,0,-10.95077970716277,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
5912.959316493263,9144.963278760251,0.6465809797428581,0,0,-11.58448392726849,1,lambda_i,Beverton-Holt,Beverton-Holt,woody
